placekey,location_name,lat,lng,id_num
222-222@8f6-t3z-nqz,Taco Bell,32.187,-90.256,42504
225-222@5qw-ss7-gff,Taco Bell,32.793,-96.6999,42505
22b-222@5z4-m2g-jd9,Taco Bell,33.9461,-117.42,42506
zzw-222@5z4-z8s-w49,Taco Bell,34.1535,-118.759,42507
223-222@63r-q3b-nwk,Taco Bell,38.4813,-77.9833,42508
zzw-223@5xq-4bs-cqz,Taco Bell,34.1757,-119.211,42509
223-222@63v-b49-gx5,Taco Bell,41.4099,-81.537,42510
zzw-222@627-s2h-dy9,Taco Bell,40.8081,-73.6279,42511
zzw-223@65y-s67-wp9,Taco Bell,42.7132,-73.8155,42512
227-222@5s5-pft-rrk,Taco Bell,42.9131,-85.6532,42513
224-222@628-rhw-w8v,Taco Bell,40.0533,-74.1406,42514
zzw-22d@5vg-9h8-9fz,Taco Bell,37.9777,-122.066,42515
zzw-223@5xc-nh2-vj9,Taco Bell,45.5443,-122.394,42516
224-222@8fc-fcy-4qf,Taco Bell,29.7056,-95.4784,42517
225-222@8t2-fmk-rx5,Taco Bell,30.3129,-97.7055,42518
223-222@8g8-7v4-t5f,Taco Bell,32.5244,-84.8884,42519
222-223@8g7-4zf-f75,Taco Bell,33.2942,-83.9587,42520
223-222@8gm-g3h-cnq,Taco Bell,33.7508,-84.7185,42521
222-222@8dy-qvy-pjv,Taco Bell,30.0278,-89.9691,42522
zzw-222@5pw-2nq-8jv,Taco Bell,41.7885,-87.8683,42523
223-222@645-98g-8jv,Taco Bell,34.1282,-77.8983,42524
222-222@5sb-cb3-zcq,Taco Bell,42.7188,-87.848,42525
223-222@5vg-thg-26k,Taco Bell,38.5582,-121.438,42526
zzw-223@5z4-rhj-pd9,Taco Bell,33.8519,-117.79,42527
zzw-224@665-9hg-g8v,Taco Bell,43.21,-77.6867,42528
22g-222@5sc-fm2-yy9,Taco Bell,43.0608,-87.9833,42529
222-222@5s5-ns3-s3q,Taco Bell,42.6743,-84.5468,42530
224-222@5vg-tjv-dqf,Taco Bell,38.5233,-121.498,42531
223-222@5qd-22s-k9f,Taco Bell,41.1606,-112.026,42532
227-222@5yv-jbm-zzz,Taco Bell,36.0867,-115.243,42533
223-222@8gc-7my-whq,Taco Bell,32.8596,-80.0458,42534
zzw-222@8gm-g7x-c5z,Taco Bell,33.5872,-85.0571,42535
222-222@5s5-ns3-s3q,Taco Bell,42.7339,-84.4779,42536
222-222@5xd-qd9-tjv,Taco Bell,44.9223,-122.982,42537
22h-222@5s8-chb-jsq,Taco Bell,44.9578,-93.1669,42538
222-222@5pm-7tw-vs5,Taco Bell,35.6579,-88.4146,42539
223-222@5pr-533-pd9,Taco Bell,39.0263,-94.854,42540
222-222@5s5-wj6-35z,Taco Bell,42.2888,-83.8411,42541
223-222@5x4-6yk-7dv,Taco Bell,47.0496,-122.808,42542
224-222@5q9-6zm-2tv,Taco Bell,38.9117,-104.788,42543
224-222@5z7-sw7-8jv,Taco Bell,36.7371,-119.7,42544
zzy-227@63r-v7s-zvf,Taco Bell,38.7984,-77.3264,42545
223-222@5vh-9n6-vpv,Taco Bell,37.541,-122.028,42546
,Taco Bell,43.8659,-121.437,42547
,Taco Bell,44.223,-70.514,42548
229-222@627-s7q-zxq,Taco Bell,40.7005,-73.9033,42549
228-222@627-wj6-rtv,Taco Bell,40.7157,-74.3222,42550
22h-222@627-rz8-89z,Taco Bell,40.6571,-73.6305,42551
zzw-223@63p-745-k2k,Taco Bell,40.2667,-76.6961,42552
222-222@8fc-g29-j7q,Taco Bell,29.2901,-94.8301,42553
223-222@63g-2d3-7t9,Taco Bell,36.1254,-79.9067,42554
zzw-222@8fw-257-pqf,Taco Bell,25.9215,-80.2933,42555
223-223@5zb-wwt-qvf,Taco Bell,33.6388,-112.183,42556
224-222@5qv-v7v-ckf,Taco Bell,32.8468,-96.5959,42557
223-222@5pn-jt6-2x5,Taco Bell,36.0397,-86.7437,42558
222-222@63m-xqc-9s5,Taco Bell,38.3133,-81.5678,42559
222-222@5s7-2mb-wkz,Taco Bell,43.0454,-83.3195,42560
zzy-222@5yt-w4e-3yv,Taco Bell,36.2088,-115.985,42561
223-222@645-8rg-rzf,Taco Bell,34.7392,-77.9768,42562
zzw-222@8tj-xpv-rkz,Taco Bell,33.5922,-101.936,42563
223-223@5pv-b55-g8v,Taco Bell,39.9113,-86.2621,42564
223-222@5pv-y6w-2zf,Taco Bell,41.5968,-87.2687,42565
222-222@5qv-wz8-dd9,Taco Bell,33.0737,-96.8712,42566
zzw-222@5qw-vvz-s5z,Taco Bell,32.6742,-97.1947,42567
,Taco Bell,44.8996,-68.6682,42568
22b-222@63j-kx9-kzz,Taco Bell,40.8033,-82.9757,42569
223-222@5sc-fkp-649,Taco Bell,43.0982,-87.9868,42570
zzw-222@5z4-z8s-w49,Taco Bell,34.1552,-118.793,42571
zzw-224@8fc-8tn-9zz,Taco Bell,29.6511,-95.2066,42572
223-222@5yv-gyx-c5z,Taco Bell,36.0862,-115.144,42573
223-222@8fy-865-xh5,Taco Bell,28.5377,-81.2081,42574
zzw-222@5z5-9k3-gx5,Taco Bell,34.1268,-116.402,42575
zzy-222@8fc-fg6-dvz,Taco Bell,29.8511,-95.5047,42576
223-222@63r-4s4-vxq,Taco Bell,39.0815,-76.5498,42577
224-222@63v-bbk-kcq,Taco Bell,41.4059,-81.6913,42578
222-222@8gm-nfj-kfz,Taco Bell,34.0082,-85.9834,42579
224-222@627-s4n-tgk,Taco Bell,40.7309,-73.9888,42580
223-222@8t2-k87-49z,Taco Bell,30.0892,-97.8218,42581
222-222@8ts-zyd-mx5,Taco Bell,33.3054,-111.939,42582
,Taco Bell,35.1256,-118.915,42583
zzw-23b@63r-7zc-9xq,Taco Bell,38.8143,-77.1315,42584
222-222@5z6-3q7-vpv,Taco Bell,33.989,-118.291,42585
222-222@8tm-pcy-sh5,Taco Bell,35.1462,-106.554,42586
222-222@5qy-dp3-b6k,Taco Bell,35.1616,-101.902,42587
zzw-222@5r5-grc-mc5,Taco Bell,37.6938,-97.2689,42588
222-222@8dk-nbk-psq,Taco Bell,27.2987,-82.4503,42589
223-222@63g-rf2-gx5,Taco Bell,37.5905,-77.5046,42590
zzw-222@8fc-fj2-ndv,Taco Bell,29.7316,-95.4809,42591
223-223@5pw-3bs-mx5,Taco Bell,41.1591,-87.8858,42592
22c-222@63h-j5b-w49,Taco Bell,39.6606,-84.1584,42593
228-222@5z5-s86-26k,Taco Bell,32.8023,-116.951,42594
22j-222@63v-b9x-mp9,Taco Bell,41.4398,-81.727,42595
222-222@5vg-8pn-7t9,Taco Bell,38.0069,-122.545,42596
22w-222@628-pj9-6tv,Taco Bell,40.0422,-75.1441,42597
223-222@8gm-g3h-cnq,Taco Bell,33.7185,-84.7661,42598
227-222@5z6-3kk-7nq,Taco Bell,33.8469,-118.118,42599
222-222@8fw-2hy-zzz,Taco Bell,26.2865,-80.2067,42600
223-222@5vh-9n6-vpv,Taco Bell,37.5504,-122.049,42601
223-222@8gc-7my-whq,Taco Bell,32.8941,-80.0141,42602
zzw-223@5v6-g3k-yn5,Taco Bell,39.7546,-121.608,42603
222-222@5pw-c4q-nkf,Taco Bell,40.5015,-86.8687,42604
224-222@5s5-x28-2kz,Taco Bell,41.7157,-83.684,42605
224-222@5xc-m5p-f4v,Taco Bell,45.84,-122.837,42606
zzw-222@5sc-bdx-qvf,Taco Bell,43.3087,-87.9608,42607
22b-222@5z4-n6g-ysq,Taco Bell,34.1529,-117.576,42608
zzw-222@63r-7hy-5xq,Taco Bell,38.7692,-77.1408,42609
223-222@5z4-ryg-j9z,Taco Bell,33.7885,-118.03,42610
zzw-222@5py-2fh-qcq,Taco Bell,36.8506,-86.8911,42611
224-222@5qw-vyh-5mk,Taco Bell,32.731,-97.4114,42612
222-222@5s9-xgy-9pv,Taco Bell,43.1719,-89.3246,42613
zzw-222@5pm-mtd-n3q,Taco Bell,34.7398,-86.662,42614
222-222@8gk-znq-gff,Taco Bell,32.5241,-86.2078,42615
224-222@8gp-3rg-4n5,Taco Bell,30.352,-81.5978,42616
222-223@647-2j9-dsq,Taco Bell,35.0941,-78.9866,42617
225-222@5x4-4fr-nt9,Taco Bell,47.6717,-122.376,42618
224-222@5vg-tjx-zs5,Taco Bell,38.5189,-121.44,42619
222-222@8g7-h3k-qzz,Taco Bell,34.1064,-82.8555,42620
22b-222@8fw-37j-vcq,Taco Bell,26.1669,-80.1385,42621
222-222@627-xrq-qs5,Taco Bell,40.7107,-73.2936,42622
228-222@5z4-zd8-28v,Taco Bell,34.1788,-118.383,42623
222-222@5qv-xq2-r49,Taco Bell,33.0674,-97.0823,42624
223-222@8gm-69c-tsq,Taco Bell,34.2067,-86.8734,42625
226-222@5z8-3d7-4vz,Taco Bell,34.436,-119.83,42626
223-223@5vg-tsy-s3q,Taco Bell,38.6746,-121.272,42627
222-222@8fv-zqw-5fz,Taco Bell,25.9282,-80.1883,42628
222-223@8fw-6nq-g8v,Taco Bell,26.0483,-80.313,42629
228-222@5vg-82s-xyv,Taco Bell,37.6709,-122.47,42630
zzw-222@5z7-7kb-4d9,Taco Bell,36.2027,-121.135,42631
zzy-222@8g9-nm7-st9,Taco Bell,35.1663,-83.3913,42632
223-222@65y-yyw-b6k,Taco Bell,42.974,-73.792,42633
22m-222@5vh-fc3-z2k,Taco Bell,36.6683,-121.656,42634
zzy-222@63m-8bm-zxq,Taco Bell,37.1465,-84.1112,42635
zzy-222@65z-rpk-z75,Taco Bell,44.7024,-73.4948,42636
223-222@65y-skw-fvf,Taco Bell,42.7002,-73.6889,42637
222-222@627-s7x-5vf,Taco Bell,40.7533,-73.9022,42638
zzw-223@65y-s67-wp9,Taco Bell,42.5984,-73.7097,42639
222-222@5pw-2j4-5xq,Taco Bell,41.5354,-88.0725,42640
zzw-222@63c-kpg-fcq,Taco Bell,39.3042,-81.5499,42641
222-222@8t2-fcc-7kf,Taco Bell,30.5402,-97.5628,42642
223-222@5qs-w49-skf,Taco Bell,35.3487,-97.5003,42643
224-222@5pn-4c4-y35,Taco Bell,34.2504,-88.7163,42644
zzy-222@5ps-jbx-s3q,Taco Bell,34.7501,-92.4071,42645
zzw-227@62k-nw6-7h5,Taco Bell,41.9063,-71.0492,42646
224-222@8dy-5tk-tqf,Taco Bell,29.9824,-92.1275,42647
zzw-224@665-9hg-g8v,Taco Bell,43.202,-77.6423,42648
223-223@5z6-3q6-v9f,Taco Bell,33.9851,-118.331,42649
,Taco Bell,40.5948,-118.255,42650
zzw-223@5vg-s63-2c5,Taco Bell,38.5661,-121.428,42651
zzw-222@8tf-jfk-ch5,Taco Bell,31.8296,-106.529,42652
226-222@5z6-3mg-52k,Taco Bell,33.873,-117.998,42653
223-222@8dk-nc3-s3q,Taco Bell,27.4343,-82.5753,42654
224-222@5vh-xb6-pd9,Taco Bell,37.7061,-121.723,42655
223-223@8dy-r4j-9j9,Taco Bell,30.0445,-89.9596,42656
,Taco Bell,39.6638,-91.715,42657
224-222@5yw-63q-j35,Taco Bell,39.4928,-119.789,42658
zzy-222@628-pv3-vpv,Taco Bell,40.0037,-74.7934,42659
224-222@8f2-pkc-xyv,Taco Bell,33.1259,-94.1781,42660
zzw-222@5sb-7tk-d7q,Taco Bell,42.0067,-88.0456,42661
222-222@5qw-248-9vf,Taco Bell,33.6235,-97.1499,42662
223-222@8g8-wrk-vvf,Taco Bell,35.9699,-84.9761,42663
224-223@5s6-h7f-yy9,Taco Bell,41.7927,-85.4283,42664
zzw-223@8fc-rf4-v9f,Taco Bell,29.7771,-95.7519,42665
224-222@5r6-xdy-6zf,Taco Bell,36.2965,-95.3228,42666
223-222@5pq-8zq-btv,Taco Bell,37.2037,-93.2762,42667
222-222@5yv-jbq-zs5,Taco Bell,36.1,-115.224,42668
224-222@5z5-t7h-2zf,Taco Bell,33.1216,-117.319,42669
222-222@8gh-tnh-ct9,Taco Bell,31.3232,-85.8313,42670
223-222@5pm-gxk-z75,Taco Bell,34.437,-86.94,42671
223-222@5qw-nxv-2rk,Taco Bell,32.4115,-96.8416,42672
222-222@8gf-x72-m8v,Taco Bell,35.6623,-80.4646,42673
zzy-222@63q-g54-9cq,Taco Bell,41.4604,-75.6576,42674
222-222@5p9-jg9-6zf,Taco Bell,42.5131,-92.4297,42675
222-222@5pk-nwh-wp9,Taco Bell,38.8039,-90.7001,42676
223-222@63v-b49-gx5,Taco Bell,41.3934,-81.4637,42677
zzw-227@5vh-9zz-7yv,Taco Bell,37.7014,-121.913,42678
225-222@5vg-tqm-wc5,Taco Bell,38.6814,-121.327,42679
zzw-225@627-s4p-yvz,Taco Bell,40.7897,-74.0157,42680
222-222@5s5-kc3-7yv,Taco Bell,42.3282,-85.5115,42681
223-222@5vg-7qr-h89,Taco Bell,37.847,-122.262,42682
223-222@5q2-vrb-2hq,Taco Bell,40.9139,-89.4898,42683
222-222@5r8-745-6rk,Taco Bell,36.3262,-94.1254,42684
222-222@5s6-nsy-nyv,Taco Bell,43.6933,-85.4838,42685
zzw-222@63m-ndh-f9f,Taco Bell,36.9318,-82.6257,42686
223-222@5qw-6jj-8n5,Taco Bell,32.737,-96.2829,42687
228-222@5pw-68t-hdv,Taco Bell,41.7949,-87.7678,42688
224-222@5qw-vyh-5mk,Taco Bell,32.6602,-97.4004,42689
222-222@5pn-vwr-vcq,Taco Bell,35.9212,-88.7594,42690
223-222@5z6-3cg-st9,Taco Bell,33.7751,-118.116,42691
zzw-222@5pw-2km-v4v,Taco Bell,41.7196,-87.7716,42692
228-222@8dy-gft-m6k,Taco Bell,30.5197,-92.0787,42693
225-222@5s5-pfc-qj9,Taco Bell,42.9851,-85.6826,42694
zzy-223@5pr-4pc-4sq,Taco Bell,38.9233,-94.3601,42695
,Taco Bell,41.0067,-91.9707,42696
223-222@5s5-s5p-sbk,Taco Bell,41.3912,-84.1277,42697
223-222@5pv-y6w-2zf,Taco Bell,41.5759,-87.1831,42698
22b-222@8tf-qxz-skf,Taco Bell,31.7854,-106.413,42699
,Taco Bell,36.3956,-84.8995,42700
zzw-222@8f6-46j-nyv,Taco Bell,33.7556,-90.7159,42701
222-222@5sb-x4n-gzf,Taco Bell,42.6034,-89.6643,42702
225-222@8tc-z2b-brk,Taco Bell,32.2678,-107.765,42703
226-222@5z5-3qg-6ff,Taco Bell,34.1129,-118.187,42704
zzw-222@5pq-xsn-hbk,Taco Bell,39.1731,-91.892,42705
222-222@63j-x68-575,Taco Bell,39.856,-82.8283,42706
222-222@5vg-n9k-rc5,Taco Bell,38.8182,-121.191,42707
223-222@8sz-fy7-qj9,Taco Bell,31.0548,-97.4581,42708
222-223@63f-yc2-b49,Taco Bell,37.2347,-80.4199,42709
223-222@63h-j2c-tgk,Taco Bell,39.8743,-84.2996,42710
223-222@5vh-sqz-gtv,Taco Bell,38.13,-121.28,42711
222-222@5pk-nvp-x89,Taco Bell,38.7446,-90.6341,42712
223-222@8gm-rnx-9pv,Taco Bell,33.9499,-86.4707,42713
zzy-222@5py-hph-9pv,Taco Bell,37.7512,-84.845,42714
222-222@5pr-8ms-789,Taco Bell,39.2709,-93.9622,42715
zzy-222@63s-dmv-n3q,Taco Bell,39.8131,-75.4468,42716
,Taco Bell,39.5889,-76.0666,42717
222-222@64h-tz5-d7q,Taco Bell,37.0835,-76.3502,42718
223-222@5yz-n7r-73q,Taco Bell,37.1101,-113.57,42719
223-222@63k-bgc-9cq,Taco Bell,41.4504,-85.2483,42720
222-222@8gm-rbb-zzz,Taco Bell,34.4371,-85.7508,42721
224-222@5pq-98h-p7q,Taco Bell,37.1192,-93.4701,42722
zzw-222@5pk-6vp-k4v,Taco Bell,39.555,-89.2973,42723
223-222@63j-2y2-fmk,Taco Bell,40.0469,-86.0255,42724
zzw-23b@63r-7zc-9xq,Taco Bell,38.8687,-77.1462,42725
222-223@5s6-dc2-cdv,Taco Bell,41.8863,-86.6055,42726
224-222@5z5-qbp-gff,Taco Bell,32.7531,-117.064,42727
zzy-223@8fc-yz2-pgk,Taco Bell,30.1286,-94.1598,42728
223-223@5r6-t8s-j9z,Taco Bell,36.0751,-95.8683,42729
222-222@5qy-d66-mzf,Taco Bell,34.9775,-101.92,42730
222-222@5pj-24k-fvf,Taco Bell,38.5127,-90.4428,42731
zzy-222@8gk-wb7-4gk,Taco Bell,33.5837,-86.2786,42732
222-222@8ts-zyd-mx5,Taco Bell,33.3137,-111.841,42733
222-222@5q9-7ft-cnq,Taco Bell,38.8416,-104.794,42734
225-222@5yv-hjq-t35,Taco Bell,36.1442,-115.226,42735
222-222@8ts-zn7-pvz,Taco Bell,33.3937,-111.699,42736
zzw-222@5qc-xmh-8d9,Taco Bell,40.6381,-111.889,42737
zzw-222@5z8-ny9-pqf,Taco Bell,35.376,-118.928,42738
222-222@8gc-g9z-v75,Taco Bell,33.1949,-80.6013,42739
222-222@8f6-3h2-8sq,Taco Bell,34.1897,-90.5779,42740
222-222@63j-x46-9s5,Taco Bell,40.0845,-82.8954,42741
227-222@63h-rn5-bkz,Taco Bell,39.0593,-83.0186,42742
225-222@5pc-wkc-gp9,Taco Bell,45.4589,-98.438,42743
222-222@8gg-sy3-wzf,Taco Bell,34.7078,-82.2571,42744
zzy-222@5pr-6k3-5xq,Taco Bell,38.9243,-94.4001,42745
222-222@8g6-xtg-nwk,Taco Bell,33.6057,-83.8732,42746
222-222@5sc-fpw-qxq,Taco Bell,43.1082,-88.4925,42747
222-222@5s6-d2q-z4v,Taco Bell,41.9528,-86.3573,42748
223-223@5x2-t6c-9s5,Taco Bell,48.0536,-122.177,42749
222-222@8gq-8ss-sqz,Taco Bell,28.8358,-82.3368,42750
222-222@5sb-8sh-y5f,Taco Bell,42.2674,-88.9964,42751
223-222@5qw-vrn-789,Taco Bell,32.7461,-97.2246,42752
222-222@5pv-b62-8d9,Taco Bell,39.8681,-86.1219,42753
223-222@63g-2d3-7t9,Taco Bell,36.072,-79.9566,42754
224-222@5sb-dfb-5pv,Taco Bell,42.3833,-87.9556,42755
223-222@8f2-tyn-fmk,Taco Bell,32.5501,-94.3501,42756
222-222@5ps-9vr-nyv,Taco Bell,35.2212,-93.1625,42757
zzw-222@5vg-p97-789,Taco Bell,39.1415,-121.624,42758
zzw-223@8fc-985-q9f,Taco Bell,30.0181,-95.4386,42759
222-222@5r5-c2d-3dv,Taco Bell,37.5497,-97.2441,42760
223-222@5sb-4vw-zfz,Taco Bell,43.4765,-89.7633,42761
222-222@63v-cc3-9cq,Taco Bell,41.1014,-81.44,42762
zzw-222@5pk-sgy-8sq,Taco Bell,38.8889,-90.1769,42763
222-222@63r-p6t-qzz,Taco Bell,38.9274,-78.194,42764
zzy-223@5x3-fhg-p7q,Taco Bell,48.4169,-119.509,42765
223-222@5r5-gw5-rtv,Taco Bell,37.6795,-96.9868,42766
224-222@63r-b5g-kcq,Taco Bell,39.2838,-76.7501,42767
zzw-222@8gb-294-2ff,Taco Bell,34.9898,-85.213,42768
225-222@5yv-hjq-t35,Taco Bell,36.1959,-115.228,42769
223-222@5p2-2jb-n5z,Taco Bell,41.2993,-96.0074,42770
222-222@5qd-38p-t9z,Taco Bell,40.7607,-111.873,42771
222-222@8f3-kjk-dn5,Taco Bell,30.906,-87.7933,42772
zzw-222@63j-99w-t7q,Taco Bell,39.3379,-84.5591,42773
224-222@5qw-qtx-jsq,Taco Bell,32.3454,-97.395,42774
222-222@8gb-ccp-q75,Taco Bell,35.0292,-85.1872,42775
222-222@5ps-3df-bzf,Taco Bell,35.0499,-89.8563,42776
222-222@63k-b4n-649,Taco Bell,41.1205,-85.0618,42777
223-222@5pv-9pz-tqf,Taco Bell,39.8008,-86.2682,42778
222-222@8g6-t5n-y7q,Taco Bell,32.8799,-83.7689,42779
zzw-222@8g9-njw-g49,Taco Bell,35.4667,-83.3214,42780
zzy-222@627-s6t-835,Taco Bell,40.8981,-74.1067,42781
zzy-222@5ps-jbx-s3q,Taco Bell,34.7175,-92.3444,42782
zzw-222@63k-6hp-cqz,Taco Bell,41.0267,-85.1679,42783
224-222@5q2-tzn-t5f,Taco Bell,41.2241,-89.9274,42784
zzw-223@5q2-hcg-249,Taco Bell,41.9815,-91.664,42785
227-222@5pj-fhz-5pv,Taco Bell,37.9969,-88.9268,42786
224-222@63j-f6x-5pv,Taco Bell,39.6491,-84.1101,42787
,Taco Bell,43.0489,-115.864,42788
222-222@8gf-zdq-xwk,Taco Bell,35.6877,-79.8222,42789
222-222@63r-6d6-dy9,Taco Bell,38.8849,-76.9115,42790
225-222@5z5-3r6-wzf,Taco Bell,34.0926,-118.326,42791
zzw-222@8g7-4pf-ks5,Taco Bell,33.5859,-84.3388,42792
22c-223@63s-yb6-y5f,Taco Bell,39.5642,-76.9734,42793
zzw-222@8dx-f2c-f9f,Taco Bell,31.2954,-92.4783,42794
222-222@5pj-5hf-rx5,Taco Bell,38.6508,-90.2634,42795
222-222@5qv-x73-5mk,Taco Bell,32.8595,-97.2379,42796
222-222@8fz-sg3-xwk,Taco Bell,26.6193,-80.1434,42797
22f-222@5sc-c8k-wkz,Taco Bell,42.9311,-87.9492,42798
22d-222@5z5-t2b-snq,Taco Bell,33.1264,-117.088,42799
228-222@5vh-scn-btv,Taco Bell,37.962,-121.273,42800
222-222@63k-7b6-bp9,Taco Bell,40.7429,-85.1714,42801
222-222@63g-r28-kzz,Taco Bell,37.2472,-77.3896,42802
223-222@8f4-5dy-m8v,Taco Bell,30.6023,-87.0737,42803
222-223@63r-bjv-v4v,Taco Bell,39.2076,-76.7262,42804
223-222@5pq-92k-xqz,Taco Bell,37.1824,-93.3015,42805
222-222@63m-yq2-xnq,Taco Bell,38.8217,-82.1711,42806
227-222@5vg-7ff-ysq,Taco Bell,37.749,-122.196,42807
zzw-222@5pn-kv7-389,Taco Bell,35.4881,-86.4501,42808
225-222@8fw-25x-8gk,Taco Bell,25.8476,-80.184,42809
223-222@645-98g-8jv,Taco Bell,34.2276,-77.8789,42810
223-222@63j-jwv-9fz,Taco Bell,41.1131,-83.1947,42811
zzw-222@8f3-ftf-xdv,Taco Bell,30.6404,-88.1885,42812
zzw-225@5z4-zj8-ct9,Taco Bell,34.1853,-118.643,42813
222-222@5vg-p9b-8jv,Taco Bell,39.1455,-121.594,42814
223-222@8fy-bms-z9f,Taco Bell,28.2952,-80.7239,42815
225-222@5r4-nn7-rhq,Taco Bell,39.0213,-96.8211,42816
224-222@5qw-vff-bc5,Taco Bell,32.479,-96.9854,42817
223-222@63m-wnc-mtv,Taco Bell,38.8212,-81.7241,42818
zzw-223@8fw-5s9-qfz,Taco Bell,25.6989,-80.2958,42819
22p-222@627-wh4-xqz,Taco Bell,40.6202,-73.989,42820
223-222@5s6-g28-89z,Taco Bell,42.2254,-85.5898,42821
226-222@63r-7z7-qxq,Taco Bell,38.8036,-76.992,42822
222-222@5z5-wkq-bc5,Taco Bell,32.582,-117.034,42823
223-222@5qd-22r-t35,Taco Bell,41.1229,-112.026,42824
224-222@63j-x5z-rc5,Taco Bell,39.9271,-82.8291,42825
zzw-222@63t-yvn-hwk,Taco Bell,42.3074,-83.102,42826
228-222@5pr-3qj-4n5,Taco Bell,39.213,-94.5763,42827
225-222@63j-x2v-bkz,Taco Bell,39.9547,-82.8283,42828
223-222@63j-328-87q,Taco Bell,39.9052,-86.0595,42829
zzw-222@628-zzz-k9f,Taco Bell,42.1213,-72.5842,42830
223-222@5sx-yqk-26k,Taco Bell,45.8216,-108.471,42831
224-222@5qc-x6f-975,Taco Bell,40.3613,-111.785,42832
224-222@5qw-vyh-5mk,Taco Bell,32.8098,-97.4228,42833
28g-222@5q9-bqm-t5f,Taco Bell,39.7448,-104.992,42834
227-222@627-ryx-cqz,Taco Bell,40.7094,-73.6188,42835
225-222@63k-6hf-grk,Taco Bell,41.0548,-85.2269,42836
222-222@5s7-3p9-8sq,Taco Bell,43.3535,-83.8721,42837
22k-222@5vg-7vm-9zz,Taco Bell,37.894,-122.3,42838
228-222@5pr-3qj-4n5,Taco Bell,39.2468,-94.6554,42839
226-222@5s6-cpm-d9z,Taco Bell,41.7177,-86.1963,42840
228-222@8fc-96t-qj9,Taco Bell,29.9853,-95.3088,42841
223-223@63j-wnv-4jv,Taco Bell,40.3935,-82.8272,42842
224-222@5sb-dfb-5pv,Taco Bell,42.3847,-87.9601,42843
zzw-222@8fc-yws-vvf,Taco Bell,30.0783,-94.1684,42844
224-222@627-xzp-wtv,Taco Bell,40.7628,-73.5001,42845
222-222@8fz-rvv-k2k,Taco Bell,26.5721,-80.1462,42846
224-222@8g6-yvg-mx5,Taco Bell,33.9454,-84.2373,42847
223-222@63k-49z-fmk,Taco Bell,40.8349,-84.9376,42848
223-222@5pk-nj2-kmk,Taco Bell,38.5381,-90.4942,42849
zzw-222@8dk-mtj-6p9,Taco Bell,27.5214,-82.5586,42850
225-222@8fw-25r-28v,Taco Bell,25.89,-80.1856,42851
226-223@5z6-44g-yn5,Taco Bell,33.7453,-118.104,42852
223-222@5nz-vrg-t7q,Taco Bell,41.5758,-93.6248,42853
222-222@5yw-63x-brk,Taco Bell,39.4679,-119.785,42854
zzw-222@5pr-6dz-ygk,Taco Bell,39.0222,-94.6601,42855
zzw-222@63f-kkh-68v,Taco Bell,35.8558,-78.7019,42856
222-223@63f-kkb-7dv,Taco Bell,35.8707,-78.6217,42857
226-222@5z6-3mz-nt9,Taco Bell,33.7954,-118.108,42858
222-222@62k-kc7-h89,Taco Bell,41.5206,-71.2993,42859
zzw-222@5v7-mqx-hnq,Taco Bell,42.3477,-123.332,42860
zzw-222@63r-7q8-fzz,Taco Bell,38.7824,-76.8971,42861
zzw-222@5qv-w3g-xdv,Taco Bell,33.2528,-97.1768,42862
222-222@5q9-7ft-cnq,Taco Bell,38.7363,-104.73,42863
223-223@8gg-3dq-f4v,Taco Bell,35.2028,-80.7362,42864
222-222@5vh-sqx-yn5,Taco Bell,38.1163,-121.398,42865
223-222@63j-8sh-789,Taco Bell,39.1534,-84.628,42866
222-222@63h-jp6-7qz,Taco Bell,39.8468,-84.1133,42867
zzw-222@8fc-9nt-nwk,Taco Bell,29.8598,-95.4734,42868
225-222@5vg-tqm-wc5,Taco Bell,38.7073,-121.316,42869
223-222@62k-nsj-py9,Taco Bell,42.0806,-70.9935,42870
224-222@8f2-d44-x5z,Taco Bell,32.4813,-93.7428,42871
222-222@5w9-hm9-ckf,Taco Bell,43.5972,-116.392,42872
,Taco Bell,38.7631,-120.58,42873
222-222@5q9-bg2-qvf,Taco Bell,39.6676,-104.912,42874
222-222@5yv-gx9-pqf,Taco Bell,36.0844,-115.032,42875
222-222@5s8-cwh-cbk,Taco Bell,45.2065,-93.4035,42876
223-222@8dy-sr6-8qf,Taco Bell,29.6197,-90.7474,42877
,Taco Bell,40.2835,-81.0005,42878
zzw-222@63k-p8m-yd9,Taco Bell,37.6725,-82.7767,42879
zzw-222@63s-mrc-rtv,Taco Bell,38.9159,-75.4427,42880
222-222@646-cy5-zcq,Taco Bell,35.6087,-77.3944,42881
225-222@8f4-834-nwk,Taco Bell,30.4165,-86.6075,42882
222-223@8gg-hzm-4gk,Taco Bell,34.1771,-81.323,42883
227-222@5s5-tdg-bkz,Taco Bell,41.9362,-84.9742,42884
224-222@63j-x9m-5j9,Taco Bell,39.9395,-83.1126,42885
223-222@5sb-892-hkf,Taco Bell,42.0409,-88.0388,42886
223-222@8fc-999-zcq,Taco Bell,30.1265,-95.4528,42887
zzy-222@8fz-cck-jvz,Taco Bell,27.4709,-81.4559,42888
zzw-222@5pv-b7h-gx5,Taco Bell,39.7714,-86.0558,42889
222-222@5pr-39w-zvf,Taco Bell,39.1301,-94.5062,42890
zzw-222@63r-7hy-5xq,Taco Bell,38.7774,-77.1748,42891
